stereotype_category,sentence_id,text,language,script,country,region_dialect,source_type,source_ref,collection_date,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,target_gender,bias_label,explicitness,sentiment_toward_referent,device,qa_status,annotation_date,annotation_time_seconds,document_id,notes,review_notes,collector_id,annotator_id
uncategorized,69b299b71f67e8d1031461ff,"Bincike ya tabbatar da cewa, kashi arba’in cikin ɗari na geron da ake nomawa a duk faɗin ƙasar Nijar daga Zinder ake samunsa (Hoddinott, Sandström da Upton, 2013)",Hausa,latin,Nigeria,Zinder,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,livelihoods_and_work,Gero cultivation in Niger,public_interest,,safe,false,male,neutral,explicit,,,accepted,2026-03-12T12:55:42.176Z,889,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d103146200,"Misali, kamfanin Etisalat na karban naira 3,000 ne a duk wata kan tsarin BIS",Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,livelihoods_and_work,Mobile money service,public_interest,,safe,false,neutral,neutral,explicit,,,accepted,2026-03-12T12:56:07.192Z,914,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d103146201,"A ƙarshe, sai da ta zama mace ta farko mai irin wannan ilimin a duk faɗin Arewacin Nijeriya",Hausa,latin,Nigeria,Standard,web_public,https://ibrahim-sheme.blogspot.com/,2026-03-06T00:00:00.000Z,education,Women's education in Northern Nigeria,public_interest,,safe,false,female,neutral,explicit,,,accepted,2026-03-12T12:56:43.523Z,942,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d103146202,"Yadda lalacewar makarantu ke cikas ga ilimin boko a Kano23 Janairu 2021, 03:54 GMTDaya daga cikin matsalolin da ke damun ilimi a Najeriya shi ne lalacewar makarantu, wato gine-ginen da ake amfani da su wajen koyar da yara karatu",Hausa,latin,Nigeria,Kano,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,education,school destruction impact on education,public_interest,,safe,false,male,neutral,explicit,,,accepted,2026-03-12T12:57:58.346Z,1024,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d103146203,"Wani ɓangare na kuɗin intanet da ke shahara kuma ke da yiwuwar shahara fiye da kuɗi na zahiri shi ne 'stable-coins', wanda ake alakanta darajarsa da kuɗin da muka saba amfani da shi kamar dalar Amurka da Euro da Fam, ba kamar bitcoin ba, yadda ba a iya cewa darajarsa ɗaya ta kai £26,000 a wannan shekarar sannan bayan shekara biyu a cewa ya faɗi ya koma £6,000",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,livelihoods_and_work,Stable coins and cryptocurrency,public_interest,,safe,false,neutral,neutral,explicit,,,accepted,2026-03-12T12:58:42.262Z,1068,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d103146204,"A Web3, mutane suna lura da yadda kake magana yadda kake taimakawa new users yadda kake tsayawa akan kalamanka Ba wai kayi iya na rana daya ba ka dena Ana duba wanda yake nan ne kullum. 3/",hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Isahdansule/status/2016620242181484705,2026-01-28T00:00:00.000Z,media_and_online,Web3 and helping new users,public_interest,,safe,true,male,neutral,explicit,,,accepted,2026-03-12T12:59:38.063Z,1124,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d103146205,"Sanata Rabiu Musa Kwankwaso, bisa jajircewa da gagarumin ƙoƙarin da ya yi domin ganin nasarar zaɓensa.inda ya kara jaddada irin kalubalen da aka samu a wancen lokaci. Ya bayyana cewa Sen. Kwankwaso bai yi barci ba, ya kwana a INEC saboda ya karbe sakamakon zaben sa a mastayin",hausa,latin,Nigeria,Kano,web_public,https://twitter.com/SheikhBash01/status/2016458717303058899,2026-01-28T00:00:00.000Z,governance_civic,Kwankwaso's election campaign,public_interest,,safe,true,male,neutral,explicit,,,accepted,2026-03-12T13:00:15.829Z,1162,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d1031461ea,"Manchester United ce saman tebur da tazarar maki uku takaninta da Liverpool, kuma Jurgen Klopp zai yi ƙoƙarin kwato jan ragamar teburin daga Manchester",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,livelihoods_and_work,"Manchester United, Liverpool match",public_interest,,safe,false,male,neutral,explicit,,,accepted,2026-03-12T11:58:00.493Z,644,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d1031461e2,Kada mu sha'afa yanayin abinci da kuma yanayin zafi da sanyi da hutu da wahala suna tasiri,Hausa,latin,Nigeria,Standard,web_public,https://munbarin-musulunci.blogspot.com/,2026-03-04T00:00:00.000Z,health,Wellbeing and balance,public_interest,,safe,false,neutral,neutral,explicit,,,accepted,2026-03-12T11:50:43.494Z,207,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d1031461e3,Ba mu da niyyar fifita wani addini a sama da wani,Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,culture_and_religion,religious beliefs,public_interest,,safe,false,neutral,neutral,explicit,,,accepted,2026-03-12T11:51:48.187Z,271,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d1031461e4,"ReutersCopyright: ReutersMajalisar Dattawan Argentina na shirin tafka muhawara kan wani kudiri da ake sa ran zai halarta zubar da ciki a ƙasar, duk da sukar wannan lamarin da Cocin Katolika ta ƙasar ke yi",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,media_and_online,Argentina media report,public_interest,,safe,false,male,neutral,explicit,,,accepted,2026-03-12T11:53:19.492Z,363,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d1031461e5,Published 1972 — 4 edition,Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,education,publication date,public_interest,,safe,false,neutral,neutral,explicit,,,accepted,2026-03-12T11:53:42.763Z,386,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d1031461e6,A shekarar 1954 kuma aka zaɓe shi a matsayin wakili a Majilisar Lardin Arewa da ke Kaduna,Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,governance_civic,political representation,public_interest,,safe,false,male,neutral,explicit,,,accepted,2026-03-12T11:54:06.943Z,410,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d1031461e7,"Wannan ce kwallon farko da aka ci Arsenal cikin minti 508 da suka buga, rashin nasara ta farko da suka yi a wasa bakwai da suka buga",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,livelihoods_and_work,football match,public_interest,,safe,false,neutral,neutral,explicit,,,accepted,2026-03-12T11:54:45.138Z,448,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d1031461e8,Amma amsa tambaya makamanciyar wannan a sashen amsa tambayoyi ba zai samar da fa'ida gamammiya ba,Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,education,Answering questions,public_interest,,safe,false,neutral,neutral,explicit,,,accepted,2026-03-12T11:56:43.841Z,567,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d1031461e9,Wannan wani mataki ne da ya samar da karin sanayya kan Dabi'un Halitta (Genes),Hausa,latin,Nigeria,Standard,web_public,https://kimiyyah.blogspot.com/,2026-03-04T00:00:00.000Z,education,Genes and environment,public_interest,,safe,false,male,neutral,explicit,,,accepted,2026-03-12T11:57:17.264Z,600,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d103146206,""" Abin da wannan batu ke nufi shi ne, in dai kana da wani abu da ka san sirri ne na rayuwarka; hoto ne, bayanai ne, ƙasida ce, bidiyo ne, sauti ne, to kada ka loda a shafin Intanet",Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,media_and_online,internet content sharing,specialized_advice,,safe,false,male,neutral,explicit,,,accepted,2026-03-12T13:00:48.390Z,1195,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d1031461eb,"Ta la’akari da tsarin hada alaka wajen karba da mika bayanai a tsakanin kayayyakin fasahar sadarwa, wanda kuma shi ne aikin wannan sabuwar fasaha da kungiyar ta kirkira, sai ta zabi kiran wannan sabuwar fasahar sadarwa da sunan wannan sarki",Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,media_and_online,communication systems,public_interest,,safe,false,female,neutral,explicit,,,accepted,2026-03-12T12:02:57.708Z,941,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d1031461ec,"""Zan iya rubuta 'Unicef' lokacin da ba zan iya rubuta sunana ba",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,education,Writing ability,public_interest,,safe,false,male,neutral,explicit,,,accepted,2026-03-12T12:03:19.294Z,962,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d1031461ed,"Bayan wannan jawabi kuma sai kasidar da muka kawo mai bayani kan yadda haske ke samuwa, ciki har da bakan gizo, mai take: ""Samuwar Haske da Yanayinsa",Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,culture_and_religion,Haske da Yanayinsa,public_interest,,safe,false,neutral,neutral,explicit,,,accepted,2026-03-12T12:04:47.588Z,1051,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d1031461ee,"Kammalawa: Awannan dan-takaitaccan bayani da ya gabata munsan mecece layyah da matsayinta a musulunci, kuma munsan cewa layyah ibasace ba biki bace, sannan maza na yi kuma mata na yi, sannan ba'ace sai mai mata ba ko sai mai miji, kuma munfahimci cewa layyah wata hanyace ta takaita talauci da kwadayi a cikin al'umma, sannan munsan kadan daga cikin hukunce-hukuncenta, Allah nuna mana lokacin ya kuma karbi ibadarmu amin summa amin, ayi sallah lafiya Allah Ya maimaitana cikin koshin lafiya da imani",Hausa,latin,Nigeria,Standard,web_public,https://munbarin-musulunci.blogspot.com/,2026-03-04T00:00:00.000Z,culture_and_religion,Islamic law and practice,public_interest,,safe,false,male,neutral,explicit,,,accepted,2026-03-12T12:05:45.836Z,1109,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d1031461ef,Folaseyi ya ce hakika an yi kari da ya shafi wadanda a baya bai shafi masu shan wutar na tsawon sa'a 12 a wuni,Hausa,latin,Nigeria,Standard,web_public,https://www.voahausa.com/,2026-03-04T00:00:00.000Z,governance_civic,Kari (attack) and its impact,public_interest,,safe,false,male,neutral,explicit,,,accepted,2026-03-12T12:07:14.856Z,1198,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d1031461f0,"Ekiti State University, Ado-Ekiti, Nigeria",Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,education,university location,public_interest,,safe,false,neutral,neutral,explicit,,,accepted,2026-03-12T12:41:09.461Z,16,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d1031461f1,"Su ma 'yan wasa Joshua King da Stade Reims da Boulaye Dia, na cikin zabin",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,livelihoods_and_work,Football players,public_interest,,safe,false,male,neutral,explicit,,,accepted,2026-03-12T12:41:37.184Z,43,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d1031461f2,Ja'oji masu gwamnati Tarauni clear [URL],hausa,latin,Nigeria,Kano,web_public,https://twitter.com/UsamaIndabo/status/2016317001711428060,2026-01-28T00:00:00.000Z,governance_civic,Government officials Tarauni,public_interest,,safe,true,neutral,neutral,explicit,,,accepted,2026-03-12T12:42:03.150Z,69,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d103146222,A wannan yanayi ne bugun zuciyarsa da yanayin numfashinsa gaba daya suke yin kasa sosai,Hausa,latin,Nigeria,Standard,web_public,https://kimiyyah.blogspot.com/,2026-03-04T00:00:00.000Z,health,emotional state,public_interest,,safe,false,male,neutral,explicit,,,accepted,2026-04-13T10:22:00.990Z,2263,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d103146219,Dukkan gidajen Ƙadiriyya na ciki da wajen Kano da ma faɗin Najeriya sun zama a ƙarƙashinsa tun daga shekarar 1958 har zuwa ƙarshen rayuwarsa,Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,culture_and_religion,Ƙadiriyya religious centers,public_interest,,safe,false,male,neutral,explicit,,,accepted,2026-03-12T13:10:59.115Z,1805,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d10314621a,"Jarumar budurwa mai POS ta cafke yan fashi 2 a shagonta Football Geek hausa news , IFTTT ISYAKU",Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06T00:00:00.000Z,livelihoods_and_work,Crime and security,public_interest,,sensitive,false,female,neutral,explicit,,,accepted,2026-03-12T13:11:28.221Z,1834,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d10314621b,"Abin da ke faruwa shi ne, galibin masu gina manhajar kwayar cutar kwamfuta don sharri a Intanet ko don leken asiri, sukan kirkiri masarrafa na musamman ne don yin hakan, amma kai za ga hoto ne, ba jakar bayanai irin wacce aka saba gani a matsayin masarrafa ba",Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,media_and_online,cybercrime and online security,misinformation,,safe,false,male,neutral,explicit,,,accepted,2026-03-12T13:12:25.142Z,1892,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d10314621c,"Yakan aika su kyauta ga shahararrun masana kimiyya, da jami'o'n kasasashen turai da Amurka baki daya",Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,education,Gift to renowned scientists,public_interest,,safe,false,male,neutral,explicit,,,accepted,2026-03-12T13:12:52.283Z,1919,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d10314621d,"ng Ku duba shekarar da kuka yi rijistar jarrabawarku, misali 2020Ku duba jarrabawar da kuka yi rijistar zanawa misali, SSCE INTERNAL (JUN/JUL)Sai ku shigar da lambar Token da kuma lambar da kuka yi rijista a guraben da za a nuna muku Daga karshe, ku latsa madannin check result domin ganin sakamakon jarrabawar NECO",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,education,exam registration and result,public_interest,,safe,false,male,neutral,explicit,,,accepted,2026-03-12T13:13:53.243Z,1980,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d10314621e,"Washegari da safe karfe bakwai ya gama shirin fita aiki, kasa shiga dakin Jasmine yayi, Humainah ta gama shirin makaranta ita ma bayan ta hada breakfast don tun asuba da suka tashi bata koma ba, yana xaune parlor rike da cup din tea ya kalli Humainah da saukowarta kenan yace ""Tafi kice mata ta shirya driver xai xo kai ta makaranta"" yi tayi kamar bata ji sa ba ta ci gaba da goge takalminta, yace ""Humainah!"" Ta daga kai tana kallonsa, repeating kansa yayi ta hade rai tace ""Takalmi na nake polish"" yace ""Kawo in maki ki tafi"" tabe baki tayi ta ajiye takalmin ta haura sama, samunta tayi ta fito daga wanka daure da towel, tana mata wani kallo tace ""Ki shirya wai"" daga haka ta fita, shi ya ajiye Humainah, Jasmine kuma driver ya ajiye ta",Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06T00:00:00.000Z,household_and_care,Morning routine,public_interest,,safe,false,mixed,neutral,explicit,,,accepted,2026-04-13T10:15:45.462Z,2091,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d10314621f,"Our great Capt Ahmad Junaid Murnai, kaga yanda ka kara kyau ka koma kamar wani Egyptian kuwa"" Junaid ya tabe baki ya xauna gefen makeken gadon dakin yace ""You will neva change"" El-Ameen yyi murmushi ya tura laptop din gabansa ya juya yana fuskantarsa yace ""I missed you a lot frnd, am glad you are back"" Junaid ya shafa kansa yace ""Sai kace gaske,"" El-Ameen ya kura ma farin shirt din jikinsa ido yace ""Wait!",Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06T00:00:00.000Z,household_and_care,Conversation between friends,public_interest,,safe,false,male,neutral,explicit,,,accepted,2026-03-12T13:16:29.012Z,2135,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d103146220,"Wasu da zarar sun ji ance abu kaza sunna ne to basa daukan shi da girma domin suna ganin rashin sa ba zai hana musu sallah ba, alhali kuwa wannan kuskurene mai girman gaske, ai ko ba’a sallah ba duk abinda ka ji an ce sunnane to bai kamata ka yi wasa da shiba",Hausa,latin,Nigeria,Standard,web_public,https://munbarin-musulunci.blogspot.com/,2026-03-04T00:00:00.000Z,culture_and_religion,religious practices,misinformation,religion,sensitive,false,neutral,neutral,explicit,,,accepted,2026-03-12T13:17:01.971Z,2168,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d103146221,Amma idan mutum ya yi wankan juma'a to sai ya yi alwala kafin sallah,Hausa,latin,Nigeria,Standard,web_public,https://munbarin-musulunci.blogspot.com/,2026-03-04T00:00:00.000Z,culture_and_religion,ritual washing and prayer,public_interest,,safe,false,neutral,neutral,explicit,,,accepted,2026-03-12T13:17:21.965Z,2188,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d103146218,"Abin ya fara ne zamanin da ƙasar ta Birtaniya ta tura sojojinta na ruwa, a cikin shekarar 1497 zuwa arewacin Amurka, dan binciko irin arziƙi da Allah ya shimfiɗa a wannan yanki na duniya ƙarƙashin jagorancin masanin harkar ruwa John Cabot, a zamanin sarautar sarki Heri VII (King Henry VII)",Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,culture_and_religion,Hausa history and exploration,public_interest,,safe,false,male,neutral,explicit,,,accepted,2026-03-12T13:10:22.213Z,1768,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
uncategorized,69b299b71f67e8d103146223,"Idan misali inda kake rana tana fitowa ne tsawon awa biyar sannan ta fadi, sannan kuma dare ya zo awa shatara, to haka za ku yi azuminku cikin wadannan awannin, ta yadda da rana ta fadi shikenan sai ku yi buda baki",Hausa,latin,Nigeria,Standard,web_public,https://munbarin-musulunci.blogspot.com/,2026-03-04T00:00:00.000Z,culture_and_religion,Fasting instructions,public_interest,,safe,false,male,neutral,explicit,,,accepted,2026-04-13T10:30:53.211Z,2306,14f062da-9f49-4158-9a5e-484897a5edea,,,69b237dc1f67e8d1030ff4b2,69b237dc1f67e8d1030ff4b2
